-5.0	0.291162791573495
-4.98998998998999	0.2808809511539352
-4.97997997997998	0.27072551098448816
-4.96996996996997	0.26069668138161717
-4.95995995995996	0.2507946629787724
-4.94994994994995	0.24101964670005205
-4.93993993993994	0.23137181373482774
-4.92992992992993	0.22185133551333525
-4.91991991991992	0.21245837368323106
-4.90990990990991	0.203193080087121
-4.8998998998999	0.19405559674105544
-4.88988988988989	0.18504605581400357
-4.87987987987988	0.17616457960829768
-4.86986986986987	0.16741128054105558
-4.85985985985986	0.15878626112658223
-4.84984984984985	0.1502896139597485
-4.83983983983984	0.14192142170035194
-4.82982982982983	0.13368175705845897
-4.81981981981982	0.12557068278073003
-4.80980980980981	0.11758825163772968
-4.7997997997998	0.10973450641221949
-4.78978978978979	0.10200947988843756
-4.77977977977978	0.0944131948423651
-4.76976976976977	0.08694566403297876
-4.75975975975976	0.07960689019448985
-4.74974974974975	0.0723968660295723
-4.73973973973974	0.06531557420357725
-4.72972972972973	0.05836298733973633
-4.71971971971972	0.051539068015353684
-4.70970970970971	0.044843768758981994
-4.6996996996997	0.038277032048591564
-4.68968968968969	0.031838790310722676
-4.67967967967968	0.02552896592062681
-4.66966966966967	0.019347471203392086
-4.65965965965966	0.013294208436057442
-4.64964964964965	0.007369069850709509
-4.63963963963964	0.0015719376385635586
-4.62962962962963	-0.004097316044970989
-4.61961961961962	-0.009638829074244848
-4.60960960960961	-0.015052749346339822
-4.5995995995996	-0.02033923477306443
-4.58958958958959	-0.02549845327196587
-4.57957957957958	-0.030530582756371327
-4.56956956956957	-0.0354358111244486
-4.55955955955956	-0.04021433624729831
-4.54954954954955	-0.04486636595607241
-4.53953953953954	-0.04939211802812271
-4.52952952952953	-0.053791820172184535
-4.51951951951952	-0.05806571001259253
-4.50950950950951	-0.06221403507253531
-4.4994994994995	-0.06623705275635006
-4.48948948948949	-0.070135030330857
-4.47947947947948	-0.07390824490574122
-4.46946946946947	-0.07755698341297979
-4.45945945945946	-0.08108154258532052
-4.44944944944945	-0.08448222893381363
-4.43943943943944	-0.08775935872439955
-4.42942942942943	-0.09091325795355554
-4.41941941941942	-0.09394426232300612
-4.40940940940941	-0.09685271721349997
-4.3993993993994	-0.09963897765765417
-4.38938938938939	-0.10230340831187434
-4.37937937937938	-0.10484638342735009
-4.36936936936937	-0.10726828682013123
-4.35935935935936	-0.10956951184029073
-4.34934934934935	-0.11175046134017197
-4.33933933933934	-0.11381154764173429
-4.32932932932933	-0.11575319250299143
-4.31931931931932	-0.11757582708355296
-4.3093093093093096	-0.11927989190927335
-4.2992992992992995	-0.12086583683600705
-4.2892892892892895	-0.12233412101248375
-4.2792792792792795	-0.12368521284230005
-4.2692692692692695	-0.12491958994503793
-4.2592592592592595	-0.1260377391165124
-4.2492492492492495	-0.12704015628815268
-4.2392392392392395	-0.1279273464855264
-4.2292292292292295	-0.12869982378600675
-4.2192192192192195	-0.12935811127559216
-4.2092092092092095	-0.12990274100487964
-4.1991991991991995	-0.1303342539442044
-4.1891891891891895	-0.13065319993794122
-4.1791791791791795	-0.13086013765798687
-4.1691691691691695	-0.13095563455641368
-4.1591591591591595	-0.13094026681731508
-4.1491491491491495	-0.1308146193078391
-4.1391391391391394	-0.13057928552842013
-4.129129129129129	-0.13023486756221625
-4.119119119119119	-0.12978197602375519
-4.109109109109109	-0.12922123000679775
-4.099099099099099	-0.12855325703142573
-4.089089089089089	-0.1277786929903587
-4.079079079079079	-0.12689818209450843
-4.069069069069069	-0.12591237681777856
-4.059059059059059	-0.1248219378411124
-4.049049049049049	-0.12362753399580206
-4.039039039039039	-0.12232984220605903
-4.029029029029029	-0.12092954743086193
-4.019019019019019	-0.11942734260507937
-4.009009009009009	-0.11782392857988344
-3.998998998998999	-0.11612001406245598
-3.988988988988989	-0.1143163155549991
-3.978978978978979	-0.11241355729305402
-3.968968968968969	-0.1104124711831398
-3.958958958958959	-0.1083137967397163
-3.948948948948949	-0.10611828102148158
-3.938938938938939	-0.10382667856701133
-3.928928928928929	-0.10143975132974925
-3.918918918918919	-0.0989582686123538
-3.908908908908909	-0.09638300700041269
-3.898898898898899	-0.09371475029553311
-3.888888888888889	-0.09095428944781325
-3.878878878878879	-0.08810242248770828
-3.868868868868869	-0.08515995445729574
-3.858858858858859	-0.08212769734095005
-3.848848848848849	-0.07900646999543559
-3.838838838838839	-0.07579709807942714
-3.828828828828829	-0.0725004139824651
-3.818818818818819	-0.06911725675335767
-3.808808808808809	-0.06564847202803403
-3.798798798798799	-0.062094911956863674
-3.7887887887887888	-0.058457435131445856
-3.7787787787787788	-0.05473690651088203
-3.7687687687687688	-0.050934197347538235
-3.7587587587587588	-0.04705018511230874
-3.7487487487487487	-0.043085753419388695
-3.7387387387387387	-0.03904179195056645
-3.7287287287287287	-0.034919196379044504
-3.7187187187187187	-0.030718868292799795
-3.7087087087087087	-0.02644171511749116
-3.6986986986986987	-0.022088650038924906
-3.6886886886886887	-0.017660591925089175
-3.6786786786786787	-0.013158465247764706
-3.6686686686686687	-0.008583200003723701
-3.6586586586586587	-0.00393573163552563
-3.6486486486486487	0.0007829990480784921
-3.6386386386386387	0.0055720459521255705
-3.6286286286286287	0.010430457775791713
-3.6186186186186187	0.015357278093105942
-3.6086086086086087	0.020351545434016405
-3.5985985985985987	0.025412293365798422
-3.5885885885885886	0.03053855057479421
-3.5785785785785786	0.03572934094847474
-3.5685685685685686	0.040983683657812464
-3.5585585585585586	0.04630059323995528
-3.5485485485485486	0.05167907968119084
-3.5385385385385386	0.0571181485001927
-3.5285285285285286	0.06261680083153404
-3.5185185185185186	0.06817403350946366
-3.5085085085085086	0.07378883915192963
-3.4984984984984986	0.07946020624484235
-3.4884884884884886	0.08518711922656674
-3.4784784784784786	0.09096855857263125
-3.4684684684684686	0.09680350088064599
-3.4584584584584586	0.10269091895541743
-3.4484484484484486	0.10862978189425054
-3.4384384384384385	0.11461905517242721
-3.4284284284284285	0.12065770072885068
-3.4184184184184185	0.12674467705184694
-3.4084084084084085	0.13287893926511007
-3.3983983983983985	0.1390594392137845
-3.3883883883883885	0.145285125550671
-3.3783783783783785	0.15155494382254783
-3.3683683683683685	0.15786783655659692
-3.3583583583583585	0.16422274334692355
-3.3483483483483485	0.17061860094116033
-3.3383383383383385	0.1770543433271462
-3.3283283283283285	0.18352890181966836
-3.3183183183183185	0.19004120514725883
-3.3083083083083085	0.1965901795390354
-3.2982982982982985	0.203174748811576
-3.2882882882882885	0.20979383445581887
-3.2782782782782784	0.21644635572397616
-3.2682682682682684	0.22313122971645377
-3.2582582582582584	0.22984737146876583
-3.2482482482482484	0.23659369403843616
-3.2382382382382384	0.24336910859187572
-3.2282282282282284	0.25017252449122773
-3.2182182182182184	0.25700284938117157
-3.2082082082082084	0.26385898927567497
