           5   36.250000000000000        37.877604166666664        4.4899425287356257E-002
          15   36.250000000000000        36.260846175204769        2.9920483323500212E-004
          25   36.250000000000000        36.251255867412560        3.4644618277517456E-005
          35   36.250000000000000        36.250311797831309        8.6013194843730910E-006
          45   36.250000000000000        36.250111167554586        3.0666911609857599E-006
          55   36.250000000000000        36.250049001990178        1.3517790393805249E-006
