           5   36.250000000000000        44.306640625000000       0.22225215517241378     
          15   36.250000000000000        36.938189816743005        1.8984546668772556E-002
          25   36.250000000000000        36.484784412776492        6.4768113869376979E-003
          35   36.250000000000000        36.367064495755571        3.2293654001536794E-003
          45   36.250000000000000        36.319918833455702        1.9287954056745422E-003
          55   36.250000000000000        36.296426935602121        1.2807430510929799E-003
